Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,"	MapTask8To",MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,Origin
0.004222191,0.040548674,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node1""","""Node3""","""Node6""","""Node2""","""Node3""","""Node1""","""Node3""","(3, 3, 0)",1,0.666666667,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005272208,0.043907485,6,"(1, 1)","""Node3""","""Node3""","""Node6""","""Node3""","""Node5""","""Node4""","""Node5""","""Node6""","""Node1""","""Node2""","""Node1""","(3, 3, 0)",0.5,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004840579,0.044230274,6,"(1, 1)","""Node6""","""Node6""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node4""","""Node5""","""Node3""","""Node2""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003961748,0.041165318,5,"(1, 1)","""Node4""","""Node1""","""Node4""","""Node5""","""Node3""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005539245,0.042222376,5,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node1""","""Node4""","""Node3""","""Node6""","""Node5""","""Node6""","""Node5""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.005827694,0.037778699,4,"(3, 4)","""Node2""","""Node1""","""Node2""","""Node4""","""Node4""","""Node3""","""Node1""","""Node2""","""Node3""","""Node3""","""Node4""","(1, 0, 3)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005358367,0.04227318,4,"(1, 1)","""Node3""","""Node4""","""Node3""","""Node3""","""Node1""","""Node4""","""Node3""","""Node3""","""Node1""","""Node1""","""Node2""","(1, 1, 2)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00343404,0.042988257,5,"(1, 1)","""Node6""","""Node1""","""Node5""","""Node6""","""Node4""","""Node3""","""Node1""","""Node5""","""Node3""","""Node4""","""Node3""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005244496,0.041688001,5,"(1, 1)","""Node1""","""Node6""","""Node5""","""Node5""","""Node4""","""Node1""","""Node6""","""Node3""","""Node3""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004789171,0.042181701,6,"(1, 1)","""Node6""","""Node5""","""Node6""","""Node6""","""Node4""","""Node5""","""Node1""","""Node3""","""Node1""","""Node1""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.005623432,0.041406359,6,"(1, 1)","""Node4""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node6""","""Node3""","""Node1""","""Node6""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003613569,0.041816763,5,"(1, 1)","""Node5""","""Node4""","""Node6""","""Node5""","""Node1""","""Node3""","""Node4""","""Node6""","""Node3""","""Node1""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003445832,0.041177418,6,"(1, 1)","""Node5""","""Node2""","""Node1""","""Node5""","""Node6""","""Node4""","""Node2""","""Node1""","""Node3""","""Node4""","""Node3""","(3, 3, 0)",1,1,1,1,1,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004635295,0.040838076,6,"(1, 1)","""Node5""","""Node6""","""Node4""","""Node2""","""Node5""","""Node1""","""Node6""","""Node2""","""Node3""","""Node3""","""Node3""","(3, 3, 0)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003518248,0.042336762,6,"(1, 1)","""Node6""","""Node4""","""Node6""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node2""","""Node1""","""Node2""","(3, 3, 0)",1,0.666666667,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003800454,0.042288639,5,"(1, 1)","""Node4""","""Node5""","""Node1""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node3""","""Node6""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005196091,0.042848277,5,"(1, 1)","""Node6""","""Node4""","""Node6""","""Node6""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node3""","""Node1""","(3, 3, 0)",1,0.5,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00536248,0.043101922,6,"(1, 1)","""Node3""","""Node6""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node5""","""Node1""","""Node6""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.00375752,0.04136518,5,"(1, 1)","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node1""","""Node3""","""Node6""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004435362,0.041549686,6,"(1, 1)","""Node4""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node1""","""Node3""","""Node5""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004660465,0.04384755,5,"(1, 1)","""Node3""","""Node5""","""Node3""","""Node6""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node1""","""Node4""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004786398,0.042220006,5,"(1, 1)","""Node1""","""Node1""","""Node6""","""Node6""","""Node5""","""Node4""","""Node5""","""Node3""","""Node3""","""Node3""","""Node3""","(3, 3, 0)",0.5,0.25,1,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003335885,0.04147941,5,"(1, 1)","""Node6""","""Node5""","""Node3""","""Node6""","""Node1""","""Node4""","""Node5""","""Node3""","""Node4""","""Node1""","""Node4""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005654533,0.042717764,6,"(1, 1)","""Node3""","""Node3""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node5""","""Node1""","""Node5""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005134924,0.042660735,6,"(1, 1)","""Node6""","""Node2""","""Node6""","""Node6""","""Node1""","""Node5""","""Node4""","""Node3""","""Node5""","""Node3""","""Node4""","(3, 3, 0)",1,0.666666667,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004430125,0.040303195,6,"(1, 1)","""Node2""","""Node5""","""Node2""","""Node3""","""Node1""","""Node5""","""Node4""","""Node3""","""Node1""","""Node5""","""Node6""","(3, 3, 0)",1,1,1,0.666666667,1,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003867292,0.040865683,5,"(1, 1)","""Node5""","""Node5""","""Node4""","""Node5""","""Node6""","""Node3""","""Node4""","""Node1""","""Node3""","""Node1""","""Node1""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.005388289,0.044728822,6,"(1, 1)","""Node6""","""Node5""","""Node6""","""Node6""","""Node4""","""Node3""","""Node5""","""Node5""","""Node3""","""Node1""","""Node2""","(3, 3, 0)",0.5,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005423689,0.041380064,6,"(1, 1)","""Node6""","""Node1""","""Node6""","""Node6""","""Node4""","""Node1""","""Node3""","""Node5""","""Node3""","""Node5""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,0.666666667,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004574773,0.041645142,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node1""","""Node3""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003568534,0.040799206,5,"(1, 1)","""Node5""","""Node4""","""Node3""","""Node5""","""Node6""","""Node1""","""Node4""","""Node3""","""Node6""","""Node1""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005744791,0.042211086,6,"(1, 1)","""Node2""","""Node6""","""Node3""","""Node1""","""Node5""","""Node6""","""Node4""","""Node1""","""Node6""","""Node4""","""Node4""","(3, 3, 0)",1,0.25,0.666666667,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.003821394,0.04119089,6,"(3, 4)","""Node4""","""Node5""","""Node4""","""Node2""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node1""","""Node1""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004752973,0.0508092,6,"(1, 1)","""Node1""","""Node6""","""Node1""","""Node5""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node3""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.006158667,0.04312575,6,"(1, 1)","""Node2""","""Node6""","""Node5""","""Node4""","""Node1""","""Node3""","""Node6""","""Node5""","""Node1""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005702105,0.042968531,5,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node6""","""Node5""","""Node3""","""Node1""","""Node5""","""Node6""","""Node5""","(1, 5, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003869115,0.041095963,6,"(1, 1)","""Node6""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node2""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.004032754,0.044158242,5,"(1, 1)","""Node5""","""Node1""","""Node5""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node4""","""Node4""","(3, 3, 0)",1,0.25,0.666666667,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004634801,0.042831898,5,"(1, 1)","""Node4""","""Node6""","""Node1""","""Node4""","""Node5""","""Node6""","""Node3""","""Node1""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005316487,0.041052628,5,"(1, 1)","""Node6""","""Node1""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node1""","""Node5""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004194152,0.046386913,5,"(1, 1)","""Node5""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node3""","""Node4""","""Node4""","(0, 5, 1)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005120242,0.042898826,6,"(1, 1)","""Node3""","""Node4""","""Node6""","""Node3""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node1""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005921072,0.042068414,6,"(1, 1)","""Node2""","""Node5""","""Node1""","""Node4""","""Node3""","""Node5""","""Node6""","""Node1""","""Node3""","""Node6""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,1,0.666666667,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005166409,0.041678909,5,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node3""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.005090056,0.041739426,6,"(1, 1)","""Node4""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node2""","(3, 3, 0)",1,0.5,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004513927,0.042805733,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node1""","""Node3""","""Node6""","""Node4""","""Node3""","""Node1""","""Node4""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB""",Evolution
0.005702105,0.042968531,5,"(6, 8)","""Node3""","""Node4""","""Node4""","""Node3""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node5""","""Node5""","(1, 3, 1)",1,0.25,1,0.666666667,1,1,"""PB""","""PB""","""FCFS""","""PB""","""FCFS""","""PB""",Evolution
0.004703554,0.042252221,5,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node1""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB""",Evolution
0.005589379,0.044354823,6,"(1, 1)","""Node2""","""Node1""","""Node1""","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node5""","""Node6""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB""",Evolution
0.00551544,0.040802257,6,"(1, 1)","""Node6""","""Node6""","""Node3""","""Node6""","""Node4""","""Node1""","""Node2""","""Node3""","""Node1""","""Node3""","""Node5""","(3, 3, 0)",1,0.666666667,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004078805,0.040647284,5,"(1, 1)","""Node4""","""Node1""","""Node6""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB""",Evolution
0.004397578,0.041176776,6,"(1, 1)","""Node6""","""Node6""","""Node1""","""Node6""","""Node5""","""Node3""","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004807157,0.040464204,6,"(1, 1)","""Node5""","""Node5""","""Node3""","""Node5""","""Node4""","""Node1""","""Node6""","""Node2""","""Node1""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB""",Evolution
0.005703471,0.04405221,6,"(1, 1)","""Node4""","""Node6""","""Node5""","""Node4""","""Node1""","""Node3""","""Node6""","""Node5""","""Node1""","""Node2""","""Node2""","(3, 3, 0)",1,0.25,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003873335,0.04240517,5,"(1, 1)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",0.25,1,1,0.666666667,1,1,"""PB""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004942072,0.043258705,6,"(1, 1)","""Node3""","""Node3""","""Node6""","""Node3""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node1""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004785795,0.041947206,6,"(1, 1)","""Node4""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node6""","""Node3""","""Node5""","""Node6""","""Node2""","(3, 3, 0)",1,0.25,1,1,1,0.666666667,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005900098,0.044057861,5,"(1, 1)","""Node3""","""Node3""","""Node6""","""Node3""","""Node1""","""Node5""","""Node5""","""Node6""","""Node1""","""Node4""","""Node4""","(3, 3, 0)",1,0.25,1,0.25,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004339232,0.04087197,5,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node1""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.005044193,0.041769768,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.00367442,0.041301683,6,"(1, 1)","""Node5""","""Node1""","""Node3""","""Node5""","""Node2""","""Node6""","""Node1""","""Node3""","""Node6""","""Node4""","""Node4""","(3, 3, 0)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004560366,0.042856688,6,"(1, 1)","""Node6""","""Node2""","""Node6""","""Node6""","""Node1""","""Node3""","""Node4""","""Node5""","""Node3""","""Node4""","""Node5""","(3, 3, 0)",1,0.5,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004219977,0.040891121,6,"(1, 1)","""Node5""","""Node2""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node3""","""Node1""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,0.666666667,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004304963,0.039234325,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","""Node1""","""Node2""","""Node6""","""Node2""","(3, 3, 0)",1,1,1,0.666666667,1,0.666666667,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005002025,0.042996292,5,"(1, 1)","""Node1""","""Node1""","""Node1""","""Node3""","""Node6""","""Node5""","""Node1""","""Node4""","""Node3""","""Node6""","""Node6""","(3, 3, 0)",1,0.25,1,0.666666667,0.666666667,1,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004236444,0.041255922,6,"(1, 1)","""Node5""","""Node3""","""Node6""","""Node5""","""Node1""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.00467385,0.043857708,5,"(1, 1)","""Node1""","""Node2""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node4""","""Node5""","""Node3""","""Node5""","(3, 0, 2)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.00465275,0.054340381,6,"(1, 1)","""Node5""","""Node6""","""Node3""","""Node5""","""Node1""","""Node6""","""Node4""","""Node3""","""Node1""","""Node4""","""Node2""","(0, 0, 6)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004062562,0.042508058,6,"(1, 1)","""Node1""","""Node4""","""Node1""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node3""","""Node6""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004338318,0.041230553,5,"(1, 1)","""Node4""","""Node6""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","""Node1""","""Node3""","""Node6""","""Node5""","(3, 3, 0)",1,0.25,1,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00432493,0.041374204,6,"(1, 1)","""Node5""","""Node5""","""Node1""","""Node5""","""Node4""","""Node3""","""Node6""","""Node1""","""Node3""","""Node6""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004632595,0.04419224,5,"(1, 1)","""Node6""","""Node1""","""Node6""","""Node6""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node1""","""Node4""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005826787,0.042053761,5,"(1, 1)","""Node6""","""Node4""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node5""","""Node1""","""Node3""","""Node3""","(4, 2, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005367495,0.041119954,6,"(1, 1)","""Node4""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node1""","""Node5""","""Node2""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003787015,0.042312411,6,"(1, 1)","""Node1""","""Node5""","""Node3""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node2""","""Node4""","(3, 3, 0)",1,0.666666667,1,1,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004741671,0.041160209,6,"(1, 1)","""Node2""","""Node1""","""Node4""","""Node5""","""Node6""","""Node1""","""Node3""","""Node5""","""Node3""","""Node3""","""Node3""","(3, 3, 0)",1,0.25,1,0.666666667,1,0.666666667,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.007068284,0.042303792,5,"(1, 1)","""Node1""","""Node6""","""Node1""","""Node1""","""Node3""","""Node5""","""Node6""","""Node4""","""Node3""","""Node5""","""Node4""","(3, 3, 0)",1,0.25,1,0.666666667,1,0.666666667,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB""",Evolution
0.00446312,0.041219177,5,"(1, 1)","""Node4""","""Node5""","""Node3""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node1""","""Node1""","(3, 3, 0)",1,0.25,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
